2026-06-25 16:11:20,982 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in part.SLDASM
2026-06-25 16:11:20,982 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-25 16:11:20,984 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-25 16:11:20,984 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-1
2026-06-25 16:11:20,984 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_3-1
2026-06-25 16:11:20,985 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_3-1
2026-06-25 16:11:20,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_2-1
2026-06-25 16:11:20,987 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_2-1
2026-06-25 16:11:20,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_2-1
2026-06-25 16:11:20,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_6-1
2026-06-25 16:11:20,989 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_6-1
2026-06-25 16:11:20,989 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_6-1
2026-06-25 16:11:20,990 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1
2026-06-25 16:11:20,990 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2026-06-25 16:11:20,991 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1
2026-06-25 16:11:20,991 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_5-1
2026-06-25 16:11:20,992 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_5-1
2026-06-25 16:11:20,992 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_5-1
2026-06-25 16:11:20,994 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link-2
2026-06-25 16:11:20,994 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base_link-2
2026-06-25 16:11:20,995 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link-2
2026-06-25 16:11:20,996 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_4-2
2026-06-25 16:11:20,996 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_4-2
2026-06-25 16:11:21,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_4-2
2026-06-25 16:11:21,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from part.SLDASM
2026-06-25 16:11:21,005 INFO  ExportHelperExtension.cs: 1136 - Found 68 in part.SLDASM
2026-06-25 16:11:21,006 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in part.SLDASM
2026-06-25 16:11:21,007 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-25 16:11:21,008 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-25 16:11:21,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2026-06-25 16:11:21,017 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_3-1
2026-06-25 16:11:21,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2026-06-25 16:11:21,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2026-06-25 16:11:21,019 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_2-1
2026-06-25 16:11:21,020 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2026-06-25 16:11:21,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2026-06-25 16:11:21,022 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_6-1
2026-06-25 16:11:21,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2026-06-25 16:11:21,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_1-1
2026-06-25 16:11:21,025 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2026-06-25 16:11:21,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_1-1
2026-06-25 16:11:21,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2026-06-25 16:11:21,027 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_5-1
2026-06-25 16:11:21,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2026-06-25 16:11:21,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-2
2026-06-25 16:11:21,030 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base_link-2
2026-06-25 16:11:21,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-2
2026-06-25 16:11:21,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-2
2026-06-25 16:11:21,032 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_4-2
2026-06-25 16:11:21,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-2
2026-06-25 16:11:21,093 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-25 16:11:21,094 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-25 16:11:21,101 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-25 16:11:24,939 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
